id,date,season,status,period,time,postseason,home_team_score,visitor_team_score,home_team.id,home_team.city,home_team.full_name,visitor_team.id,visitor_team.city,visitor_team.full_name,home_team_wins,visitor_team_wins
219,2018-11-16,2018,Final,4, ,False,104,115,30,Washington,Washington Wizards,3,Brooklyn,Brooklyn Nets,0,1
224,2018-11-17,2018,Final,4, ,False,119,127,3,Brooklyn,Brooklyn Nets,13,LA,LA Clippers,0,1
225,2018-11-17,2018,Final,4, ,False,97,89,12,Indiana,Indiana Pacers,1,Atlanta,Atlanta Hawks,1,0
226,2018-11-17,2018,Final,4, ,False,130,117,22,Orlando,Orlando Magic,14,Los Angeles,Los Angeles Lakers,1,0
227,2018-11-17,2018,Final,4, ,False,125,115,19,New Orleans,New Orleans Pelicans,8,Denver,Denver Nuggets,1,0
228,2018-11-17,2018,Final,4, ,False,119,122,4,Charlotte,Charlotte Hornets,23,Philadelphia,Philadelphia 76ers,0,1
229,2018-11-17,2018,Final,4, ,False,86,98,2,Boston,Boston Celtics,29,Utah,Utah Jazz,0,1
230,2018-11-17,2018,Final,4, ,False,132,112,11,Houston,Houston Rockets,26,Sacramento,Sacramento Kings,1,0
231,2018-11-17,2018,Final,4, ,False,83,122,5,Chicago,Chicago Bulls,28,Toronto,Toronto Raptors,0,1
232,2018-11-17,2018,Final,4, ,False,112,109,7,Dallas,Dallas Mavericks,10,Golden State,Golden State Warriors,1,0
233,2018-11-17,2018,Final,4, ,False,100,110,24,Phoenix,Phoenix Suns,21,Oklahoma City,Oklahoma City Thunder,0,1
238,2018-11-18,2018,Final,4, ,False,131,117,22,Orlando,Orlando Magic,20,New York,New York Knicks,1,0
236,2018-11-18,2018,Final,4, ,False,109,119,30,Washington,Washington Wizards,25,Portland,Portland Trail Blazers,0,1
237,2018-11-18,2018,Final,4, ,False,104,92,27,San Antonio,San Antonio Spurs,10,Golden State,Golden State Warriors,1,0
235,2018-11-18,2018,Final,4, ,False,97,113,16,Miami,Miami Heat,14,Los Angeles,Los Angeles Lakers,0,1
234,2018-11-18,2018,Final,4, ,False,87,100,18,Minnesota,Minnesota Timberwolves,15,Memphis,Memphis Grizzlies,0,1
247,2018-11-19,2018,Final,4, ,False,140,126,19,New Orleans,New Orleans Pelicans,27,San Antonio,San Antonio Spurs,1,0
245,2018-11-19,2018,Final,4, ,False,104,98,17,Milwaukee,Milwaukee Bucks,8,Denver,Denver Nuggets,1,0
244,2018-11-19,2018,Final,4, ,False,98,88,15,Memphis,Memphis Grizzlies,7,Dallas,Dallas Mavericks,1,0
243,2018-11-19,2018,Final,4, ,False,119,127,1,Atlanta,Atlanta Hawks,13,LA,LA Clippers,0,1
246,2018-11-19,2018,Final,4, ,False,117,113,26,Sacramento,Sacramento Kings,21,Oklahoma City,Oklahoma City Thunder,1,0
241,2018-11-19,2018,Final,4, ,False,121,94,12,Indiana,Indiana Pacers,29,Utah,Utah Jazz,1,0
240,2018-11-19,2018,Final,4, ,False,113,102,9,Detroit,Detroit Pistons,6,Cleveland,Cleveland Cavaliers,1,0
239,2018-11-19,2018,Final,4, ,False,117,112,4,Charlotte,Charlotte Hornets,2,Boston,Boston Celtics,1,0
242,2018-11-19,2018,Final,4, ,False,119,114,23,Philadelphia,Philadelphia 76ers,24,Phoenix,Phoenix Suns,1,0
248,2018-11-20,2018,Final,4, ,False,91,93,22,Orlando,Orlando Magic,28,Toronto,Toronto Raptors,0,1
249,2018-11-20,2018,Final,4, ,False,92,104,16,Miami,Miami Heat,3,Brooklyn,Brooklyn Nets,0,1
250,2018-11-20,2018,Final,4, ,False,114,118,20,New York,New York Knicks,25,Portland,Portland Trail Blazers,0,1
251,2018-11-20,2018,Final,4, ,False,125,118,30,Washington,Washington Wizards,13,LA,LA Clippers,1,0
259,2018-11-21,2018,Final,4, ,False,124,116,5,Chicago,Chicago Bulls,24,Phoenix,Phoenix Suns,1,0
264,2018-11-21,2018,Final,4, ,False,95,123,10,Golden State,Golden State Warriors,21,Oklahoma City,Oklahoma City Thunder,0,1
262,2018-11-21,2018,Final,4, ,False,103,104,27,San Antonio,San Antonio Spurs,15,Memphis,Memphis Grizzlies,0,1
260,2018-11-21,2018,Final,4, ,False,143,100,17,Milwaukee,Milwaukee Bucks,25,Portland,Portland Trail Blazers,1,0
258,2018-11-21,2018,Final,4, ,False,101,103,18,Minnesota,Minnesota Timberwolves,8,Denver,Denver Nuggets,0,1
263,2018-11-21,2018,Final,4, ,False,110,119,29,Utah,Utah Jazz,26,Sacramento,Sacramento Kings,0,1
256,2018-11-21,2018,Final,4, ,False,108,124,1,Atlanta,Atlanta Hawks,28,Toronto,Toronto Raptors,0,1
257,2018-11-21,2018,Final,4, ,False,126,124,11,Houston,Houston Rockets,9,Detroit,Detroit Pistons,1,0
252,2018-11-21,2018,Final,4, ,False,121,120,23,Philadelphia,Philadelphia 76ers,19,New Orleans,New Orleans Pelicans,1,0
253,2018-11-21,2018,Final,4, ,False,127,109,4,Charlotte,Charlotte Hornets,12,Indiana,Indiana Pacers,1,0
261,2018-11-21,2018,Final,4, ,False,119,113,7,Dallas,Dallas Mavericks,3,Brooklyn,Brooklyn Nets,1,0
254,2018-11-21,2018,Final,4, ,False,109,117,2,Boston,Boston Celtics,20,New York,New York Knicks,0,1
255,2018-11-21,2018,Final,4, ,False,105,109,6,Cleveland,Cleveland Cavaliers,14,Los Angeles,Los Angeles Lakers,0,1
274,2018-11-23,2018,Final,4, ,False,109,104,21,Oklahoma City,Oklahoma City Thunder,4,Charlotte,Charlotte Hornets,1,0
278,2018-11-23,2018,Final,4, ,False,90,83,14,Los Angeles,Los Angeles Lakers,29,Utah,Utah Jazz,1,0
277,2018-11-23,2018,Final,4, ,False,125,97,10,Golden State,Golden State Warriors,25,Portland,Portland Trail Blazers,1,0
276,2018-11-23,2018,Final,4, ,False,112,87,8,Denver,Denver Nuggets,22,Orlando,Orlando Magic,1,0
275,2018-11-23,2018,Final,4, ,False,114,116,17,Milwaukee,Milwaukee Bucks,24,Phoenix,Phoenix Suns,0,1
273,2018-11-23,2018,Final,4, ,False,96,103,5,Chicago,Chicago Bulls,16,Miami,Miami Heat,0,1
272,2018-11-23,2018,Final,4, ,False,125,107,28,Toronto,Toronto Raptors,30,Washington,Washington Wizards,1,0
270,2018-11-23,2018,Final,4, ,False,114,109,20,New York,New York Knicks,19,New Orleans,New Orleans Pelicans,1,0
269,2018-11-23,2018,Final,4, ,False,112,121,23,Philadelphia,Philadelphia 76ers,6,Cleveland,Cleveland Cavaliers,0,1
268,2018-11-23,2018,Final,4, ,False,96,114,1,Atlanta,Atlanta Hawks,2,Boston,Boston Celtics,0,1
267,2018-11-23,2018,Final,4, ,False,116,111,9,Detroit,Detroit Pistons,11,Houston,Houston Rockets,1,0
266,2018-11-23,2018,Final,4, ,False,102,112,3,Brooklyn,Brooklyn Nets,18,Minnesota,Minnesota Timberwolves,0,1
265,2018-11-23,2018,Final,4, ,False,112,107,13,LA,LA Clippers,15,Memphis,Memphis Grizzlies,1,0
271,2018-11-23,2018,Final,4, ,False,100,111,12,Indiana,Indiana Pacers,27,San Antonio,San Antonio Spurs,0,1
285,2018-11-24,2018,Final,4, ,False,135,129,17,Milwaukee,Milwaukee Bucks,27,San Antonio,San Antonio Spurs,1,0
279,2018-11-24,2018,Final,4, ,False,117,108,6,Cleveland,Cleveland Cavaliers,11,Houston,Houston Rockets,1,0
280,2018-11-24,2018,Final,4, ,False,124,114,30,Washington,Washington Wizards,19,New Orleans,New Orleans Pelicans,1,0
281,2018-11-24,2018,Final,4, ,False,111,96,18,Minnesota,Minnesota Timberwolves,5,Chicago,Chicago Bulls,1,0
282,2018-11-24,2018,Final,4, ,False,98,105,21,Oklahoma City,Oklahoma City Thunder,8,Denver,Denver Nuggets,0,1
283,2018-11-24,2018,Final,4, ,False,113,104,7,Dallas,Dallas Mavericks,2,Boston,Boston Celtics,1,0
284,2018-11-24,2018,Final,4, ,False,117,116,10,Golden State,Golden State Warriors,26,Sacramento,Sacramento Kings,1,0
292,2018-11-25,2018,Final,4, ,False,125,115,28,Toronto,Toronto Raptors,16,Miami,Miami Heat,1,0
293,2018-11-25,2018,Final,4, ,False,100,104,25,Portland,Portland Trail Blazers,13,LA,LA Clippers,0,1
291,2018-11-25,2018,Final,4, ,False,98,103,15,Memphis,Memphis Grizzlies,20,New York,New York Knicks,0,1
290,2018-11-25,2018,Final,4, ,False,112,133,26,Sacramento,Sacramento Kings,29,Utah,Utah Jazz,0,1
288,2018-11-25,2018,Final,4, ,False,124,123,1,Atlanta,Atlanta Hawks,4,Charlotte,Charlotte Hornets,1,0
287,2018-11-25,2018,Final,4, ,False,118,107,9,Detroit,Detroit Pistons,24,Phoenix,Phoenix Suns,1,0
286,2018-11-25,2018,Final,4, ,False,104,108,14,Los Angeles,Los Angeles Lakers,22,Orlando,Orlando Magic,0,1
289,2018-11-25,2018,Final,4, ,False,125,127,3,Brooklyn,Brooklyn Nets,23,Philadelphia,Philadelphia 76ers,0,1
300,2018-11-26,2018,Final,4, ,False,116,110,10,Golden State,Golden State Warriors,22,Orlando,Orlando Magic,1,0
294,2018-11-26,2018,Final,4, ,False,110,107,4,Charlotte,Charlotte Hornets,17,Milwaukee,Milwaukee Bucks,1,0
295,2018-11-26,2018,Final,4, ,False,95,102,6,Cleveland,Cleveland Cavaliers,18,Minnesota,Minnesota Timberwolves,0,1
296,2018-11-26,2018,Final,4, ,False,135,131,30,Washington,Washington Wizards,11,Houston,Houston Rockets,1,0
297,2018-11-26,2018,Final,4, ,False,107,108,5,Chicago,Chicago Bulls,27,San Antonio,San Antonio Spurs,0,1
298,2018-11-26,2018,Final,4, ,False,107,124,19,New Orleans,New Orleans Pelicans,2,Boston,Boston Celtics,0,1
299,2018-11-26,2018,Final,4, ,False,88,121,29,Utah,Utah Jazz,12,Indiana,Indiana Pacers,0,1
301,2018-11-27,2018,Final,4, ,False,115,108,9,Detroit,Detroit Pistons,20,New York,New York Knicks,1,0
302,2018-11-27,2018,Final,4, ,False,113,115,16,Miami,Miami Heat,1,Atlanta,Atlanta Hawks,0,1
303,2018-11-27,2018,Final,4, ,False,117,85,8,Denver,Denver Nuggets,14,Los Angeles,Los Angeles Lakers,1,0
304,2018-11-27,2018,Final,4, ,False,114,122,15,Memphis,Memphis Grizzlies,28,Toronto,Toronto Raptors,0,1
305,2018-11-27,2018,Final,4, ,False,104,109,24,Phoenix,Phoenix Suns,12,Indiana,Indiana Pacers,0,1
313,2018-11-28,2018,Final,4, ,False,128,89,18,Minnesota,Minnesota Timberwolves,27,San Antonio,San Antonio Spurs,1,0
315,2018-11-28,2018,Final,4, ,False,115,99,13,LA,LA Clippers,24,Phoenix,Phoenix Suns,1,0
312,2018-11-28,2018,Final,4, ,False,100,83,21,Oklahoma City,Oklahoma City Thunder,6,Cleveland,Cleveland Cavaliers,1,0
314,2018-11-28,2018,Final,4, ,False,115,112,25,Portland,Portland Trail Blazers,22,Orlando,Orlando Magic,1,0
311,2018-11-28,2018,Final,4, ,False,125,104,19,New Orleans,New Orleans Pelicans,30,Washington,Washington Wizards,1,0
307,2018-11-28,2018,Final,4, ,False,108,128,11,Houston,Houston Rockets,7,Dallas,Dallas Mavericks,0,1
309,2018-11-28,2018,Final,4, ,False,91,101,3,Brooklyn,Brooklyn Nets,29,Utah,Utah Jazz,0,1
308,2018-11-28,2018,Final,4, ,False,117,91,23,Philadelphia,Philadelphia 76ers,20,New York,New York Knicks,1,0
306,2018-11-28,2018,Final,4, ,False,108,94,4,Charlotte,Charlotte Hornets,1,Atlanta,Atlanta Hawks,1,0
310,2018-11-28,2018,Final,4, ,False,116,113,17,Milwaukee,Milwaukee Bucks,5,Chicago,Chicago Bulls,1,0
316,2018-11-29,2018,Final,4, ,False,131,128,28,Toronto,Toronto Raptors,10,Golden State,Golden State Warriors,1,0
317,2018-11-29,2018,Final,4, ,False,104,96,14,Los Angeles,Los Angeles Lakers,12,Indiana,Indiana Pacers,1,0
322,2018-11-29,2018,Final,4, ,False,121,133,26,Sacramento,Sacramento Kings,13,LA,LA Clippers,0,1
327,2018-11-30,2018,Final,4, ,False,105,136,27,San Antonio,San Antonio Spurs,11,Houston,Houston Rockets,0,1
331,2018-11-30,2018,Final,4, ,False,106,101,16,Miami,Miami Heat,19,New Orleans,New Orleans Pelicans,1,0
330,2018-11-30,2018,Final,4, ,False,114,103,14,Los Angeles,Los Angeles Lakers,7,Dallas,Dallas Mavericks,1,0
329,2018-11-30,2018,Final,4, ,False,85,99,24,Phoenix,Phoenix Suns,22,Orlando,Orlando Magic,0,1
328,2018-11-30,2018,Final,4, ,False,123,98,23,Philadelphia,Philadelphia 76ers,30,Washington,Washington Wizards,1,0
325,2018-11-30,2018,Final,4, ,False,125,131,3,Brooklyn,Brooklyn Nets,15,Memphis,Memphis Grizzlies,0,1
434,2018-11-30,2018,Final,4, ,False,124,105,21,Oklahoma City,Oklahoma City Thunder,1,Atlanta,Atlanta Hawks,1,0
323,2018-11-30,2018,Final,4, ,False,111,119,4,Charlotte,Charlotte Hornets,29,Utah,Utah Jazz,0,1
320,2018-11-30,2018,Final,4, ,False,112,113,25,Portland,Portland Trail Blazers,8,Denver,Denver Nuggets,0,1
319,2018-11-30,2018,Final,4, ,False,107,88,9,Detroit,Detroit Pistons,5,Chicago,Chicago Bulls,1,0
318,2018-11-30,2018,Final,4, ,False,128,95,2,Boston,Boston Celtics,6,Cleveland,Cleveland Cavaliers,1,0
326,2018-12-01,2018,Final,4, ,False,109,118,18,Minnesota,Minnesota Timberwolves,2,Boston,Boston Celtics,0,1
321,2018-12-01,2018,Final,4, ,False,136,134,20,New York,New York Knicks,17,Milwaukee,Milwaukee Bucks,1,0
332,2018-12-01,2018,Final,4, ,False,111,102,9,Detroit,Detroit Pistons,10,Golden State,Golden State Warriors,1,0
333,2018-12-01,2018,Final,4, ,False,95,106,6,Cleveland,Cleveland Cavaliers,28,Toronto,Toronto Raptors,0,1
334,2018-12-01,2018,Final,4, ,False,111,110,26,Sacramento,Sacramento Kings,12,Indiana,Indiana Pacers,1,0
435,2018-12-01,2018,Final,4, ,False,102,88,30,Washington,Washington Wizards,3,Brooklyn,Brooklyn Nets,1,0
324,2018-12-01,2018,Final,4, ,False,121,105,11,Houston,Houston Rockets,5,Chicago,Chicago Bulls,1,0
347,2018-12-02,2018,Final,4, ,False,120,96,14,Los Angeles,Los Angeles Lakers,24,Phoenix,Phoenix Suns,1,0
360,2018-12-02,2018,Final,4, ,False,102,100,16,Miami,Miami Heat,29,Utah,Utah Jazz,1,0
367,2018-12-02,2018,Final,4, ,False,103,95,23,Philadelphia,Philadelphia 76ers,15,Memphis,Memphis Grizzlies,1,0
341,2018-12-02,2018,Final,4, ,False,109,119,4,Charlotte,Charlotte Hornets,19,New Orleans,New Orleans Pelicans,0,1
353,2018-12-02,2018,Final,4, ,False,114,110,7,Dallas,Dallas Mavericks,13,LA,LA Clippers,1,0
335,2018-12-02,2018,Final,4, ,False,131,118,27,San Antonio,San Antonio Spurs,25,Portland,Portland Trail Blazers,1,0
342,2018-12-03,2018,Final,4, ,False,111,128,1,Atlanta,Atlanta Hawks,10,Golden State,Golden State Warriors,0,1
368,2018-12-03,2018,Final,4, ,False,83,110,9,Detroit,Detroit Pistons,21,Oklahoma City,Oklahoma City Thunder,0,1
337,2018-12-03,2018,Final,4, ,False,126,129,19,New Orleans,New Orleans Pelicans,13,LA,LA Clippers,0,1
361,2018-12-03,2018,Final,4, ,False,103,106,28,Toronto,Toronto Raptors,8,Denver,Denver Nuggets,0,1
336,2018-12-03,2018,Final,4, ,False,107,110,20,New York,New York Knicks,30,Washington,Washington Wizards,0,1
348,2018-12-03,2018,Final,4, ,False,97,99,3,Brooklyn,Brooklyn Nets,6,Cleveland,Cleveland Cavaliers,0,1
354,2018-12-03,2018,Final,4, ,False,103,91,18,Minnesota,Minnesota Timberwolves,11,Houston,Houston Rockets,1,0
374,2018-12-04,2018,Final,4, ,False,96,90,12,Indiana,Indiana Pacers,5,Chicago,Chicago Bulls,1,0
355,2018-12-04,2018,Final,4, ,False,111,102,7,Dallas,Dallas Mavericks,25,Portland,Portland Trail Blazers,1,0
338,2018-12-04,2018,Final,4, ,False,90,105,16,Miami,Miami Heat,22,Orlando,Orlando Magic,0,1
349,2018-12-04,2018,Final,4, ,False,139,105,29,Utah,Utah Jazz,27,San Antonio,San Antonio Spurs,1,0
343,2018-12-04,2018,Final,4, ,False,105,122,24,Phoenix,Phoenix Suns,26,Sacramento,Sacramento Kings,0,1
380,2018-12-05,2018,Final,4, ,False,132,106,19,New Orleans,New Orleans Pelicans,7,Dallas,Dallas Mavericks,1,0
350,2018-12-05,2018,Final,4, ,False,113,102,28,Toronto,Toronto Raptors,23,Philadelphia,Philadelphia 76ers,1,0
356,2018-12-05,2018,Final,4, ,False,112,114,3,Brooklyn,Brooklyn Nets,21,Oklahoma City,Oklahoma City Thunder,0,1
357,2018-12-05,2018,Final,4, ,False,121,113,14,Los Angeles,Los Angeles Lakers,27,San Antonio,San Antonio Spurs,1,0
369,2018-12-05,2018,Final,4, ,False,115,92,17,Milwaukee,Milwaukee Bucks,9,Detroit,Detroit Pistons,1,0
345,2018-12-05,2018,Final,4, ,False,121,104,18,Minnesota,Minnesota Timberwolves,4,Charlotte,Charlotte Hornets,1,0
362,2018-12-05,2018,Final,4, ,False,96,86,15,Memphis,Memphis Grizzlies,13,LA,LA Clippers,1,0
344,2018-12-05,2018,Final,4, ,False,117,131,1,Atlanta,Atlanta Hawks,30,Washington,Washington Wizards,0,1
375,2018-12-05,2018,Final,4, ,False,105,129,6,Cleveland,Cleveland Cavaliers,10,Golden State,Golden State Warriors,0,1
339,2018-12-05,2018,Final,4, ,False,118,124,22,Orlando,Orlando Magic,8,Denver,Denver Nuggets,0,1
381,2018-12-06,2018,Final,4, ,False,108,86,25,Portland,Portland Trail Blazers,24,Phoenix,Phoenix Suns,1,0
385,2018-12-06,2018,Final,4, ,False,128,100,2,Boston,Boston Celtics,20,New York,New York Knicks,1,0
358,2018-12-06,2018,Final,4, ,False,118,91,29,Utah,Utah Jazz,11,Houston,Houston Rockets,1,0
414,2018-12-07,2018,Final,4, ,False,103,107,19,New Orleans,New Orleans Pelicans,15,Memphis,Memphis Grizzlies,0,1
416,2018-12-07,2018,Final,4, ,False,133,120,27,San Antonio,San Antonio Spurs,14,Los Angeles,Los Angeles Lakers,1,0
417,2018-12-07,2018,Final,4, ,False,95,105,17,Milwaukee,Milwaukee Bucks,10,Golden State,Golden State Warriors,0,1
405,2018-12-07,2018,Final,4, ,False,110,129,6,Cleveland,Cleveland Cavaliers,26,Sacramento,Sacramento Kings,0,1
399,2018-12-07,2018,Final,4, ,False,90,112,22,Orlando,Orlando Magic,12,Indiana,Indiana Pacers,0,1
394,2018-12-07,2018,Final,4, ,False,111,117,9,Detroit,Detroit Pistons,23,Philadelphia,Philadelphia 76ers,0,1
389,2018-12-07,2018,Final,4, ,False,113,107,4,Charlotte,Charlotte Hornets,8,Denver,Denver Nuggets,1,0
406,2018-12-07,2018,Final,4, ,False,106,105,3,Brooklyn,Brooklyn Nets,28,Toronto,Toronto Raptors,1,0
412,2018-12-07,2018,Final,4, ,False,114,112,5,Chicago,Chicago Bulls,21,Oklahoma City,Oklahoma City Thunder,1,0
419,2018-12-07,2018,Final,4, ,False,98,115,24,Phoenix,Phoenix Suns,16,Miami,Miami Heat,0,1
408,2018-12-08,2018,Final,4, ,False,104,112,20,New York,New York Knicks,3,Brooklyn,Brooklyn Nets,0,1
400,2018-12-08,2018,Final,4, ,False,77,133,5,Chicago,Chicago Bulls,2,Boston,Boston Celtics,0,1
390,2018-12-08,2018,Final,4, ,False,106,98,1,Atlanta,Atlanta Hawks,8,Denver,Denver Nuggets,1,0
407,2018-12-08,2018,Final,4, ,False,116,101,6,Cleveland,Cleveland Cavaliers,30,Washington,Washington Wizards,1,0
418,2018-12-08,2018,Final,4, ,False,88,111,15,Memphis,Memphis Grizzlies,14,Los Angeles,Los Angeles Lakers,0,1
395,2018-12-08,2018,Final,4, ,False,98,121,13,LA,LA Clippers,16,Miami,Miami Heat,0,1
413,2018-12-08,2018,Final,4, ,False,107,104,7,Dallas,Dallas Mavericks,11,Houston,Houston Rockets,1,0
415,2018-12-08,2018,Final,4, ,False,113,105,25,Portland,Portland Trail Blazers,18,Minnesota,Minnesota Timberwolves,1,0
420,2018-12-08,2018,Final,4, ,False,107,97,12,Indiana,Indiana Pacers,26,Sacramento,Sacramento Kings,1,0
427,2018-12-09,2018,Final,4, ,False,99,104,28,Toronto,Toronto Raptors,17,Milwaukee,Milwaukee Bucks,0,1
421,2018-12-09,2018,Final,4, ,False,108,116,9,Detroit,Detroit Pistons,19,New Orleans,New Orleans Pelicans,0,1
422,2018-12-09,2018,Final,4, ,False,110,97,27,San Antonio,San Antonio Spurs,29,Utah,Utah Jazz,1,0
430,2018-12-09,2018,Final,4, ,False,107,119,20,New York,New York Knicks,4,Charlotte,Charlotte Hornets,0,1
351,2018-12-10,2018,Final,4, ,False,108,105,14,Los Angeles,Los Angeles Lakers,16,Miami,Miami Heat,1,0
424,2018-12-10,2018,Final,4, ,False,113,100,2,Boston,Boston Celtics,19,New Orleans,New Orleans Pelicans,1,0
346,2018-12-10,2018,Final,4, ,False,101,76,7,Dallas,Dallas Mavericks,22,Orlando,Orlando Magic,1,0
431,2018-12-10,2018,Final,4, ,False,89,108,5,Chicago,Chicago Bulls,26,Sacramento,Sacramento Kings,0,1
423,2018-12-10,2018,Final,4, ,False,116,102,23,Philadelphia,Philadelphia 76ers,9,Detroit,Detroit Pistons,1,0
425,2018-12-10,2018,Final,4, ,False,105,99,8,Denver,Denver Nuggets,15,Memphis,Memphis Grizzlies,1,0
426,2018-12-10,2018,Final,4, ,False,116,108,10,Golden State,Golden State Warriors,18,Minnesota,Minnesota Timberwolves,1,0
340,2018-12-10,2018,Final,4, ,False,122,113,21,Oklahoma City,Oklahoma City Thunder,29,Utah,Utah Jazz,1,0
432,2018-12-10,2018,Final,4, ,False,119,123,24,Phoenix,Phoenix Suns,13,LA,LA Clippers,0,1
429,2018-12-10,2018,Final,4, ,False,108,92,17,Milwaukee,Milwaukee Bucks,6,Cleveland,Cleveland Cavaliers,1,0
428,2018-12-10,2018,Final,4, ,False,109,101,12,Indiana,Indiana Pacers,30,Washington,Washington Wizards,1,0
352,2018-12-11,2018,Final,4, ,False,111,86,27,San Antonio,San Antonio Spurs,24,Phoenix,Phoenix Suns,1,0
359,2018-12-11,2018,Final,4, ,False,111,104,11,Houston,Houston Rockets,25,Portland,Portland Trail Blazers,1,0
433,2018-12-11,2018,Final,4, ,False,99,123,13,LA,LA Clippers,28,Toronto,Toronto Raptors,0,1
376,2018-12-12,2018,Final,4, ,False,113,106,6,Cleveland,Cleveland Cavaliers,20,New York,New York Knicks,1,0
363,2018-12-12,2018,Final,4, ,False,108,107,4,Charlotte,Charlotte Hornets,9,Detroit,Detroit Pistons,1,0
382,2018-12-12,2018,Final,4, ,False,124,127,23,Philadelphia,Philadelphia 76ers,3,Brooklyn,Brooklyn Nets,0,1
364,2018-12-12,2018,Final,4, ,False,92,83,15,Memphis,Memphis Grizzlies,25,Portland,Portland Trail Blazers,1,0
396,2018-12-12,2018,Final,4, ,False,114,107,7,Dallas,Dallas Mavericks,1,Atlanta,Atlanta Hawks,1,0
386,2018-12-12,2018,Final,4, ,False,118,114,19,New Orleans,New Orleans Pelicans,21,Oklahoma City,Oklahoma City Thunder,1,0
370,2018-12-12,2018,Final,4, ,False,113,97,12,Indiana,Indiana Pacers,17,Milwaukee,Milwaukee Bucks,1,0
391,2018-12-12,2018,Final,4, ,False,125,130,30,Washington,Washington Wizards,2,Boston,Boston Celtics,0,1
401,2018-12-12,2018,Final,4, ,False,141,130,26,Sacramento,Sacramento Kings,18,Minnesota,Minnesota Timberwolves,1,0
371,2018-12-12,2018,Final,4, ,False,93,113,10,Golden State,Golden State Warriors,28,Toronto,Toronto Raptors,0,1
377,2018-12-12,2018,Final,4, ,False,111,84,29,Utah,Utah Jazz,16,Miami,Miami Heat,1,0
372,2018-12-13,2018,Final,4, ,False,97,91,22,Orlando,Orlando Magic,5,Chicago,Chicago Bulls,1,0
402,2018-12-13,2018,Final,4, ,False,125,87,27,San Antonio,San Antonio Spurs,13,LA,LA Clippers,1,0
409,2018-12-13,2018,Final,4, ,False,126,111,11,Houston,Houston Rockets,14,Los Angeles,Los Angeles Lakers,1,0
387,2018-12-13,2018,Final,4, ,False,99,89,24,Phoenix,Phoenix Suns,7,Dallas,Dallas Mavericks,1,0
410,2018-12-14,2018,Final,4, ,False,125,118,3,Brooklyn,Brooklyn Nets,30,Washington,Washington Wizards,1,0
403,2018-12-14,2018,Final,4, ,False,102,114,6,Cleveland,Cleveland Cavaliers,17,Milwaukee,Milwaukee Bucks,0,1
365,2018-12-14,2018,Final,4, ,False,101,113,23,Philadelphia,Philadelphia 76ers,12,Indiana,Indiana Pacers,0,1
397,2018-12-14,2018,Final,4, ,False,97,100,15,Memphis,Memphis Grizzlies,16,Miami,Miami Heat,0,1
392,2018-12-14,2018,Final,4, ,False,109,98,8,Denver,Denver Nuggets,21,Oklahoma City,Oklahoma City Thunder,1,0
388,2018-12-14,2018,Final,4, ,False,124,126,4,Charlotte,Charlotte Hornets,20,New York,New York Knicks,0,1
373,2018-12-14,2018,Final,4, ,False,129,108,2,Boston,Boston Celtics,1,Atlanta,Atlanta Hawks,1,0
383,2018-12-14,2018,Final,4, ,False,125,130,26,Sacramento,Sacramento Kings,10,Golden State,Golden State Warriors,0,1
378,2018-12-14,2018,Final,4, ,False,128,122,25,Portland,Portland Trail Blazers,28,Toronto,Toronto Raptors,1,0
404,2018-12-15,2018,Final,4, ,False,97,105,15,Memphis,Memphis Grizzlies,11,Houston,Houston Rockets,0,1
